Liczba sygnalów: 2
Program tworzacy: JazzRecorder 2.5 - [Wykres ciagly]
Plik zródlowy: C:/Documents and Settings/admin/Desktop/fm/zofia_jogurt_kalib_2.jazz
Data tworzenia: 14/05/2019
Czas tworzenia: 09:01:55.930
Informacje o danych: 
Numer sygnalu 1	eye movement - horizontal	1000	1000	signed int	2	NoCalib
Numer sygnalu 2	eye movement - vertical	1000	1000	signed int	2	NoCalib
no	Eye_X	Eye_Y
916	1031	1872
917	1031	1872
918	1031	1872
919	1032	1871
920	1032	1872
921	1032	1872
922	1032	1872
923	1032	1872
924	1032	1871
925	1032	1871
926	1032	1870
927	1032	1870
928	1032	1870
929	1032	1870
930	1032	1869
931	1033	1869
932	1033	1870
933	1033	1870
934	1033	1871
935	1033	1870
936	1033	1869
937	1032	1869
938	1032	1869
939	1033	1869
940	1033	1869
941	1033	1869
942	1032	1869
943	1033	1869
944	1034	1869
945	1034	1870
946	1035	1871
947	1034	1870
948	1034	1870
949	1033	1869
950	1033	1869
951	1032	1870
952	1032	1869
953	1031	1868
954	1031	1868
955	1031	1868
956	1031	1868
957	1031	1868
958	1032	1868
959	1033	1868
960	1032	1868
961	1033	1869
962	1033	1869
963	1033	1869
964	1034	1869
965	1034	1869
966	1033	1870
967	1032	1869
968	1034	1869
969	1033	1869
970	1034	1869
971	1033	1869
972	1033	1870
973	1033	1870
974	1034	1869
975	1034	1869
976	1034	1869
977	1034	1868
978	1034	1867
979	1034	1867
980	1035	1866
981	1035	1865
982	1034	1865
983	1034	1865
984	1034	1865
985	1033	1864
986	1033	1864
987	1034	1864
988	1034	1864
989	1034	1865
990	1034	1864
991	1034	1865
992	1034	1864
993	1035	1865
994	1034	1865
995	1034	1865
996	1034	1866
997	1035	1865
998	1035	1865
999	1035	1865
1000	1036	1864
1001	1036	1864
1002	1036	1864
1003	1036	1863
1004	1036	1863
1005	1036	1863
1006	1036	1862
1007	1036	1863
1008	1036	1863
1009	1036	1863
1010	1036	1864
1011	1037	1864
1012	1036	1864
1013	1037	1864
1014	1036	1865
1015	1036	1865
1016	1036	1864
1017	1037	1865
1018	1037	1864
1019	1036	1865
1020	1037	1865
1021	1037	1865
1022	1037	1864
1023	1038	1865
1024	1037	1865
1025	1037	1866
1026	1037	1866
1027	1037	1866
1028	1037	1866
1029	1037	1867
1030	1037	1868
1031	1037	1868
1032	1037	1868
1033	1037	1868
1034	1037	1869
1035	1037	1869
1036	1036	1869
1037	1037	1870
1038	1037	1870
1039	1036	1870
1040	1036	1870
1041	1036	1870
1042	1036	1870
1043	1036	1870
1044	1037	1870
1045	1037	1869
1046	1038	1869
1047	1038	1868
1048	1039	1869
1049	1039	1869
1050	1039	1869
1051	1039	1869
1052	1038	1870
1053	1038	1870
1054	1038	1871
1055	1038	1871
1056	1038	1871
1057	1038	1869
1058	1038	1870
1059	1038	1870
1060	1039	1871
1061	1039	1871
1062	1039	1871
1063	1039	1870
1064	1040	1870
1065	1040	1872
1066	1040	1871
1067	1040	1871
1068	1040	1871
1069	1039	1870
1070	1039	1870
1071	1039	1871
1072	1039	1871
1073	1039	1871
1074	1039	1871
1075	1039	1872
1076	1039	1872
1077	1039	1872
1078	1039	1872
1079	1039	1872
1080	1039	1872
1081	1039	1873
1082	1039	1873
1083	1039	1872
1084	1039	1872
1085	1038	1872
1086	1039	1873
1087	1039	1872
1088	1039	1871
1089	1039	1871
1090	1040	1870
1091	1040	1871
1092	1040	1870
1093	1040	1872
1094	1040	1871
1095	1041	1872
1096	1040	1873
1097	1041	1873
1098	1041	1873
1099	1040	1872
1100	1041	1873
1101	1042	1872
1102	1042	1872
1103	1041	1871
1104	1042	1872
1105	1042	1872
1106	1042	1873
1107	1043	1874
1108	1042	1873
1109	1043	1873
1110	1043	1873
1111	1043	1874
1112	1044	1873
1113	1045	1873
1114	1045	1872
1115	1045	1872
1116	1045	1872
1117	1045	1871
1118	1045	1870
1119	1045	1870
1120	1045	1870
1121	1045	1869
1122	1045	1869
1123	1045	1870
1124	1045	1870
1125	1045	1870
1126	1044	1871
1127	1045	1871
1128	1045	1871
1129	1046	1871
1130	1046	1871
1131	1046	1872
1132	1046	1871
1133	1047	1872
1134	1047	1873
1135	1047	1873
1136	1047	1873
1137	1046	1874
1138	1047	1874
1139	1046	1873
1140	1047	1873
1141	1046	1873
1142	1047	1873
1143	1046	1873
1144	1046	1872
1145	1047	1872
1146	1046	1872
1147	1046	1873
1148	1046	1874
1149	1046	1875
1150	1045	1874
1151	1045	1876
1152	1046	1876
1153	1045	1876
1154	1045	1875
1155	1046	1874
1156	1045	1873
1157	1045	1873
1158	1044	1874
1159	1044	1872
1160	1044	1873
1161	1045	1872
1162	1045	1872
1163	1045	1872
1164	1045	1873
1165	1045	1871
1166	1046	1871
1167	1046	1871
1168	1045	1871
1169	1044	1871
1170	1044	1870
1171	1044	1872
1172	1044	1871
1173	1044	1872
1174	1044	1873
1175	1044	1873
1176	1044	1873
1177	1045	1874
1178	1045	1874
1179	1045	1874
1180	1045	1875
1181	1046	1875
1182	1045	1875
1183	1045	1876
1184	1046	1876
1185	1045	1877
1186	1045	1877
1187	1045	1877
1188	1044	1877
1189	1044	1878
1190	1044	1878
1191	1045	1877
1192	1044	1878
1193	1044	1878
1194	1045	1879
1195	1045	1879
1196	1045	1879
1197	1045	1879
1198	1045	1878
1199	1045	1878
1200	1045	1878
1201	1046	1878
1202	1046	1877
