Liczba sygnalów: 3
Program tworzacy: JazzRecorder 2.5
Plik zródlowy: C:/Documents and Settings/admin/Desktop/kalib2_wojtek.jazz
Data tworzenia: 9/04/2019
Czas tworzenia: 09:16:29.817
Informacje o danych: 
Numer sygnalu 1	eye movement - horizontal	1000	1000	signed int	2	NoCalib
Numer sygnalu 2	eye movement - vertical	1000	1000	signed int	2	NoCalib
Numer sygnalu 3	microphone	1000	8000	unsigned int	16	NoCalib
no	Eye_X	Eye_Y	Mic
13356	1314	2095	1940
13357	1315	2094	2320
13358	1315	2094	1764
13359	1315	2093	2650
13360	1316	2093	1745
13361	1316	2094	2868
13362	1316	2093	1144
13363	1316	2094	2604
13364	1316	2094	1702
13365	1315	2095	2025
13366	1315	2096	1808
13367	1316	2095	2611
13368	1316	2095	2071
13369	1315	2095	2251
13370	1316	2095	1840
13371	1316	2095	2293
13372	1317	2095	1848
13373	1317	2094	1908
13374	1317	2093	2519
13375	1317	2093	1617
13376	1317	2093	2533
13377	1317	2093	1685
13378	1317	2093	2259
13379	1316	2091	1695
13380	1316	2092	1906
13381	1315	2092	2169
13382	1315	2093	2175
13383	1315	2093	2054
13384	1315	2093	1998
13385	1315	2093	1859
13386	1314	2093	2443
13387	1315	2094	2001
13388	1315	2093	1812
13389	1316	2092	2140
13390	1315	2092	1710
13391	1316	2092	2271
13392	1315	2092	2086
13393	1315	2092	2161
13394	1315	2092	2036
13395	1316	2093	1606
13396	1315	2093	1980
13397	1315	2094	1983
13398	1316	2094	2680
13399	1316	2095	1580
13400	1316	2095	2513
13401	1316	2095	1645
13402	1316	2093	2101
13403	1316	2093	1851
13404	1316	2093	2443
13405	1316	2092	1998
13406	1316	2092	1972
13407	1315	2092	2331
13408	1315	2092	1995
13409	1315	2093	2235
13410	1314	2093	1898
13411	1314	2093	2310
13412	1313	2094	1675
13413	1313	2094	2194
13414	1313	2095	1782
13415	1313	2095	2263
13416	1313	2095	1780
13417	1312	2095	2082
13418	1313	2095	2132
13419	1313	2095	2194
13420	1313	2096	1963
13421	1314	2095	2485
13422	1313	2095	2187
13423	1313	2094	1535
13424	1313	2094	1889
13425	1314	2095	1682
13426	1314	2095	2730
13427	1314	2095	1843
13428	1314	2095	2437
13429	1313	2095	1889
13430	1313	2095	1814
13431	1313	2096	2096
13432	1313	2096	1723
13433	1313	2095	2284
13434	1313	2095	2165
13435	1313	2095	2028
13436	1313	2095	1727
13437	1314	2095	2039
13438	1314	2095	1942
13439	1314	2095	2357
13440	1314	2095	2119
13441	1314	2095	2561
13442	1315	2095	1613
13443	1315	2095	1829
13444	1315	2095	2018
13445	1315	2094	2185
13446	1315	2095	1798
13447	1316	2095	1818
13448	1317	2095	2276
13449	1317	2095	2297
13450	1316	2096	2275
13451	1317	2097	1464
13452	1316	2097	2330
13453	1317	2097	1777
13454	1316	2096	2510
13455	1316	2096	1919
13456	1315	2096	2453
13457	1315	2097	1743
13458	1316	2096	2106
13459	1316	2095	1961
13460	1316	2095	1842
13461	1316	2095	2016
13462	1317	2095	1950
13463	1318	2095	2349
13464	1317	2094	1752
13465	1317	2094	1962
13466	1316	2094	1654
13467	1316	2095	1905
13468	1316	2096	2324
13469	1316	2095	2274
13470	1316	2096	1671
13471	1315	2096	2181
13472	1315	2096	2117
13473	1315	2096	1827
13474	1316	2095	1870
13475	1316	2095	1878
13476	1316	2095	2061
13477	1316	2095	2002
13478	1316	2095	2152
13479	1317	2096	1684
13480	1317	2097	1921
13481	1318	2097	1690
13482	1319	2098	2289
13483	1319	2097	2061
13484	1319	2097	2386
13485	1319	2097	1510
13486	1319	2096	2487
13487	1319	2095	1853
13488	1319	2095	2300
13489	1318	2095	1648
13490	1319	2094	2071
13491	1318	2095	2303
13492	1317	2095	2079
13493	1318	2096	2022
13494	1319	2096	1975
13495	1319	2096	1949
13496	1318	2096	2001
13497	1319	2096	1932
13498	1318	2096	2056
13499	1318	2096	2025
13500	1319	2096	1709
13501	1317	2096	1964
13502	1317	2095	1894
13503	1316	2096	2321
13504	1315	2096	1981
13505	1315	2096	2090
13506	1315	2096	2034
13507	1314	2096	1609
13508	1315	2096	2788
13509	1315	2096	1684
13510	1316	2097	2308
13511	1316	2096	1700
13512	1317	2096	1968
13513	1317	2095	2126
13514	1317	2096	2327
13515	1317	2095	2022
13516	1316	2095	1758
13517	1316	2095	1800
13518	1316	2095	2359
13519	1315	2096	2056
13520	1314	2096	2122
13521	1314	2097	1954
13522	1314	2096	2342
13523	1314	2097	1755
13524	1315	2098	2038
13525	1315	2098	2112
13526	1314	2098	2043
13527	1315	2097	2244
13528	1316	2097	1869
13529	1316	2096	1926
13530	1316	2096	2268
13531	1315	2095	2195
13532	1314	2095	2305
13533	1314	2094	2001
13534	1314	2095	2002
13535	1314	2096	1619
13536	1314	2096	2304
13537	1314	2095	1770
13538	1315	2096	2277
13539	1315	2096	1536
13540	1315	2096	2120
13541	1316	2096	2284
13542	1316	2096	1992
13543	1316	2096	1906
13544	1317	2096	1861
13545	1317	2097	1936
13546	1317	2097	1877
13547	1317	2097	2086
13548	1317	2098	1765
13549	1317	2098	2050
13550	1317	2099	2111
13551	1317	2099	2177
13552	1317	2098	1926
13553	1317	2098	2019
13554	1317	2098	1980
13555	1317	2098	2025
13556	1318	2097	2053
13557	1318	2097	1991
13558	1318	2098	1880
13559	1317	2098	2043
13560	1317	2098	1985
13561	1316	2098	2037
13562	1316	2098	1938
13563	1316	2098	2075
13564	1315	2098	2337
13565	1316	2097	1884
13566	1316	2097	1915
13567	1316	2097	1926
13568	1317	2097	1845
13569	1317	2097	1997
13570	1317	2097	2205
13571	1317	2097	2015
13572	1317	2097	2156
13573	1317	2096	1867
13574	1316	2097	2479
13575	1317	2096	1555
13576	1317	2097	2101
13577	1317	2097	1978
13578	1318	2097	1982
13579	1318	2096	2133
13580	1317	2097	2033
13581	1317	2098	2049
13582	1316	2097	2115
13583	1316	2097	1796
13584	1316	2096	2031
13585	1316	2095	2203
13586	1315	2096	2074
13587	1315	2096	2050
13588	1315	2096	2108
13589	1315	2095	2031
13590	1315	2096	1764
13591	1315	2097	2453
13592	1315	2096	1923
13593	1315	2096	2443
13594	1315	2096	2243
13595	1315	2096	1794
13596	1314	2097	2213
13597	1314	2097	1732
13598	1314	2097	2063
13599	1314	2097	1796
13600	1314	2098	2246
13601	1315	2098	1769
13602	1315	2098	2374
13603	1315	2098	1961
13604	1316	2099	2017
13605	1317	2099	1831
13606	1316	2099	2061
13607	1316	2100	1883
13608	1317	2099	2218
13609	1316	2100	1951
13610	1316	2100	2047
13611	1317	2100	2539
13612	1317	2100	1610
13613	1316	2100	2048
13614	1316	2101	2031
13615	1316	2100	2025
13616	1315	2101	2215
13617	1315	2101	1840
13618	1314	2100	1903
13619	1313	2100	1961
13620	1313	2100	2010
13621	1314	2100	1891
13622	1314	2098	2236
13623	1314	2098	1684
13624	1315	2098	2338
13625	1315	2097	1771
13626	1316	2097	2250
13627	1316	2096	1952
13628	1316	2096	2105
13629	1315	2096	2091
13630	1315	2096	1879
13631	1315	2096	2151
13632	1314	2095	1729
13633	1314	2095	2270
13634	1314	2096	1914
13635	1314	2095	2080
13636	1313	2096	1929
13637	1313	2097	2042
13638	1314	2096	2051
13639	1313	2096	2182
13640	1313	2097	1831
13641	1314	2097	2275
13642	1314	2096	1900
13643	1314	2097	2001
13644	1315	2097	2029
13645	1315	2096	1888
13646	1315	2097	2265
13647	1314	2097	1953
13648	1315	2096	2246
13649	1313	2097	1832
13650	1313	2096	1874
13651	1313	2096	2123
13652	1313	2095	2051
13653	1312	2095	2009
13654	1312	2094	2374
13655	1312	2094	1812
13656	1312	2094	1997
13657	1313	2094	2075
13658	1313	2094	1956
13659	1312	2095	2218
13660	1313	2095	1855
13661	1313	2095	2180
13662	1312	2094	1860
13663	1311	2095	2038
13664	1311	2095	1871
13665	1311	2095	2061
13666	1311	2095	1989
13667	1312	2095	2177
13668	1312	2095	2037
13669	1312	2095	2107
13670	1312	2095	2051
13671	1313	2094	2119
13672	1313	2094	2202
13673	1313	2094	1898
13674	1314	2094	2244
13675	1313	2093	1821
13676	1313	2093	2267
13677	1312	2094	1980
13678	1313	2095	2088
13679	1313	2094	1978
13680	1313	2094	2039
13681	1313	2095	1931
13682	1312	2095	2088
13683	1313	2095	2118
13684	1313	2095	2006
13685	1314	2095	1977
13686	1314	2094	2038
13687	1314	2095	2234
13688	1314	2094	2084
13689	1314	2094	1925
13690	1315	2094	2111
13691	1314	2093	2121
13692	1314	2094	1899
13693	1314	2094	2013
13694	1314	2095	2121
13695	1313	2094	2016
13696	1313	2095	1899
13697	1313	2095	2005
13698	1313	2095	2127
13699	1313	2096	2108
13700	1313	2096	1820
13701	1313	2097	2156
13702	1313	2097	2093
13703	1314	2097	1903
13704	1314	2096	2159
13705	1314	2096	2185
13706	1314	2095	1955
13707	1313	2095	1924
13708	1313	2094	1961
13709	1313	2094	2041
13710	1313	2094	2047
13711	1313	2094	2010
13712	1313	2095	2075
13713	1312	2094	2051
13714	1313	2094	1964
13715	1313	2095	1962
13716	1313	2095	1957
13717	1313	2095	2155
13718	1313	2094	2073
13719	1312	2094	1981
13720	1313	2093	1945
13721	1313	2093	1945
13722	1312	2093	1989
13723	1312	2092	2076
13724	1312	2093	2104
13725	1311	2093	1914
13726	1311	2093	2002
13727	1311	2094	2035
13728	1311	2093	2054
13729	1311	2093	1990
13730	1312	2095	2068
13731	1313	2095	2059
13732	1314	2094	2084
13733	1315	2094	2017
13734	1315	2094	2244
13735	1315	2095	1898
13736	1315	2095	2082
13737	1315	2096	2085
13738	1316	2094	1938
13739	1315	2095	2026
13740	1315	2095	1790
13741	1315	2095	2275
13742	1315	2095	1946
13743	1314	2095	1979
13744	1315	2095	2059
13745	1315	2095	1974
13746	1315	2096	2211
13747	1315	2096	1967
13748	1315	2096	2063
13749	1315	2096	2061
13750	1315	2096	1931
13751	1315	2096	2026
13752	1315	2096	2093
13753	1314	2096	2035
13754	1314	2095	2183
13755	1313	2096	1882
13756	1313	2096	2076
13757	1313	2096	1946
13758	1314	2096	2034
13759	1314	2096	2091
13760	1314	2097	2102
13761	1315	2097	1899
13762	1314	2098	2134
13763	1315	2097	2071
13764	1315	2097	2226
13765	1316	2097	1918
13766	1314	2097	2024
13767	1315	2097	2000
13768	1315	2097	2156
13769	1315	2097	1951
13770	1316	2097	2034
13771	1316	2097	2081
13772	1316	2098	1799
13773	1315	2097	2035
13774	1315	2097	2114
13775	1315	2096	1915
13776	1315	2096	2097
13777	1315	2096	1975
13778	1314	2096	1966
13779	1314	2095	2103
13780	1314	2095	1958
13781	1315	2095	2104
13782	1316	2095	1982
13783	1316	2095	2119
13784	1316	2095	2045
13785	1315	2095	1991
13786	1316	2096	2176
13787	1316	2096	1895
13788	1316	2096	2043
13789	1316	2097	2169
13790	1315	2096	2011
13791	1315	2097	2044
13792	1316	2098	2071
13793	1316	2098	2147
13794	1315	2098	2087
13795	1315	2099	1901
13796	1315	2098	1927
13797	1315	2098	1925
13798	1315	2099	2099
13799	1315	2099	2092
13800	1314	2099	1957
13801	1314	2098	1893
13802	1314	2097	1965
13803	1315	2097	2026
13804	1315	2097	2068
13805	1315	2096	1782
13806	1315	2096	2221
13807	1316	2096	1997
13808	1316	2096	2119
13809	1317	2096	1949
13810	1317	2096	1993
13811	1316	2096	2288
13812	1316	2095	2073
13813	1316	2096	1960
13814	1316	2096	2139
13815	1315	2097	2004
13816	1315	2098	1981
13817	1316	2099	1899
13818	1316	2099	1922
13819	1316	2099	1986
13820	1315	2099	2068
13821	1315	2099	2007
13822	1315	2099	2087
13823	1315	2099	1879
13824	1314	2098	2051
13825	1314	2097	1944
13826	1314	2097	2059
13827	1314	2097	2036
13828	1314	2097	2049
13829	1314	2097	1922
13830	1314	2097	2077
13831	1315	2097	1972
13832	1315	2098	2032
13833	1315	2098	1990
13834	1315	2098	2104
13835	1314	2098	1875
13836	1314	2098	2089
13837	1314	2098	2014
13838	1314	2097	2092
13839	1313	2097	1881
13840	1313	2096	1878
13841	1313	2097	2135
13842	1313	2096	2040
13843	1313	2096	2092
13844	1313	2096	1951
13845	1313	2096	1938
13846	1313	2096	2051
13847	1313	2097	1977
13848	1314	2096	1960
13849	1314	2096	2002
13850	1313	2096	2035
13851	1315	2095	2023
13852	1314	2096	1915
13853	1314	2096	2113
13854	1314	2096	1982
13855	1314	2095	2026
13856	1315	2096	2128
13857	1314	2096	1922
13858	1313	2095	2054
13859	1313	2096	1953
13860	1314	2095	2039
13861	1314	2095	2058
13862	1314	2095	2099
13863	1315	2095	1917
13864	1315	2095	2205
13865	1315	2094	1994
13866	1317	2094	2050
13867	1317	2095	1875
13868	1317	2096	1868
13869	1317	2097	2071
13870	1316	2097	2106
13871	1315	2098	2071
13872	1315	2099	1970
13873	1316	2099	1947
13874	1316	2101	2085
13875	1316	2100	2001
13876	1316	2100	2057
13877	1316	2099	2040
13878	1316	2099	2064
13879	1317	2099	1966
13880	1317	2099	1877
13881	1317	2098	2054
13882	1317	2098	2037
13883	1317	2098	1985
13884	1318	2097	2018
13885	1318	2097	1885
13886	1318	2097	2129
13887	1319	2098	2168
13888	1320	2098	2021
13889	1320	2097	2013
13890	1319	2097	1991
13891	1319	2098	2098
13892	1320	2098	2004
13893	1319	2098	2051
13894	1319	2098	2073
13895	1318	2097	2009
13896	1317	2097	2125
13897	1317	2097	2059
13898	1317	2097	1965
13899	1316	2097	1838
13900	1315	2097	2011
13901	1315	2096	2006
13902	1314	2096	1996
13903	1314	2097	2028
13904	1315	2097	2207
13905	1314	2097	1941
13906	1314	2097	1996
13907	1314	2097	2029
13908	1315	2097	2008
13909	1314	2097	2106
13910	1314	2098	1792
13911	1314	2097	2067
13912	1313	2097	1931
13913	1314	2098	2169
13914	1314	2097	2089
13915	1314	2098	1933
13916	1315	2097	2125
13917	1315	2097	1965
13918	1317	2097	2101
13919	1316	2098	2069
13920	1317	2097	1973
13921	1317	2097	2045
13922	1317	2097	1938
13923	1316	2098	2083
13924	1316	2098	2081
13925	1315	2098	2054
13926	1315	2099	1976
13927	1315	2098	1944
13928	1314	2098	1954
13929	1315	2098	2031
13930	1315	2098	2097
13931	1315	2098	2073
13932	1315	2098	1974
13933	1315	2097	2182
13934	1315	2097	2124
13935	1315	2097	1877
13936	1314	2097	1993
13937	1314	2098	2083
13938	1314	2097	2072
13939	1314	2097	2079
13940	1315	2097	1867
13941	1315	2097	2182
13942	1315	2096	2055
13943	1315	2097	2027
13944	1315	2097	1963
13945	1314	2096	2075
13946	1315	2096	1978
13947	1315	2096	2090
13948	1315	2096	2124
13949	1314	2096	2012
13950	1315	2097	2053
13951	1315	2097	1890
13952	1316	2097	1960
13953	1316	2096	2010
13954	1316	2096	2117
13955	1316	2096	1928
13956	1316	2095	2161
13957	1317	2096	2064
13958	1316	2096	2119
13959	1317	2095	1968
13960	1317	2095	2037
13961	1316	2096	2045
13962	1317	2097	1991
13963	1317	2097	2098
13964	1316	2098	2042
13965	1317	2097	1958
13966	1317	2098	2039
13967	1316	2097	2041
13968	1316	2098	2017
13969	1316	2098	2028
13970	1315	2097	2025
13971	1315	2097	2068
13972	1315	2096	1946
13973	1313	2096	2126
13974	1313	2096	2148
13975	1314	2096	1983
13976	1314	2096	1991
13977	1314	2096	1955
13978	1314	2097	2123
13979	1314	2097	2031
13980	1314	2097	1832
13981	1315	2096	2089
13982	1316	2096	2057
13983	1316	2096	2068
13984	1316	2096	1942
13985	1316	2096	1939
13986	1316	2094	2178
13987	1317	2093	2014
13988	1316	2094	2103
13989	1316	2095	2087
13990	1316	2095	1945
13991	1316	2095	2120
13992	1317	2094	1976
13993	1317	2095	2019
13994	1316	2095	2020
13995	1316	2096	2083
13996	1317	2095	2018
13997	1317	2095	1942
13998	1317	2096	2104
13999	1316	2096	2005
14000	1316	2096	1931
14001	1316	2096	2121
14002	1316	2096	1952
14003	1315	2097	1953
14004	1316	2097	2018
14005	1316	2098	1938
14006	1316	2097	2050
14007	1316	2097	1961
14008	1316	2097	2021
14009	1317	2097	1899
14010	1317	2097	2100
14011	1317	2096	2048
14012	1316	2095	1936
14013	1317	2095	2016
14014	1316	2095	2102
14015	1316	2095	1981
14016	1317	2096	2065
14017	1316	2095	2023
14018	1316	2095	2145
14019	1317	2095	1948
14020	1317	2095	1997
14021	1317	2095	2268
14022	1317	2095	2042
14023	1317	2095	2026
14024	1316	2094	1945
14025	1316	2095	1891
14026	1316	2096	2006
14027	1315	2096	1971
14028	1315	2096	2181
14029	1315	2096	2110
14030	1315	2096	2058
14031	1316	2095	1971
14032	1317	2096	2062
14033	1318	2096	2079
14034	1318	2095	2134
14035	1318	2095	1999
14036	1318	2096	1948
14037	1318	2097	1973
14038	1318	2098	2020
14039	1318	2098	1991
14040	1317	2098	1874
14041	1317	2099	2123
14042	1316	2099	1992
14043	1316	2101	2062
14044	1316	2100	2050
14045	1316	2100	1754
14046	1316	2100	2163
14047	1315	2100	2052
14048	1315	2100	2137
14049	1315	2100	2015
14050	1315	2098	2013
14051	1316	2097	2078
14052	1315	2097	1941
14053	1315	2096	2103
14054	1316	2096	2052
14055	1317	2096	1965
14056	1316	2096	2017
14057	1316	2096	1951
14058	1317	2097	2010
14059	1316	2097	2022
14060	1317	2097	2125
14061	1317	2097	2085
14062	1316	2096	2022
14063	1316	2096	2024
14064	1317	2096	2134
14065	1317	2096	2016
14066	1317	2096	2029
14067	1318	2097	2023
14068	1317	2097	2072
14069	1316	2097	2030
14070	1316	2097	2026
14071	1316	2096	1963
14072	1316	2097	1911
14073	1315	2096	1921
14074	1315	2096	2141
14075	1315	2096	1978
14076	1316	2096	2076
14077	1316	2096	2029
14078	1317	2097	2109
14079	1317	2097	1992
14080	1317	2098	1907
14081	1318	2098	1998
14082	1317	2098	1982
14083	1317	2098	2104
14084	1317	2099	2075
14085	1317	2099	2026
14086	1317	2099	2068
14087	1317	2098	1931
14088	1317	2098	2029
14089	1317	2099	2033
14090	1317	2098	1977
14091	1317	2098	2104
14092	1316	2098	2078
14093	1316	2098	2174
14094	1316	2098	1983
14095	1315	2099	1860
14096	1315	2099	1939
14097	1315	2098	1997
14098	1315	2098	2023
14099	1314	2098	2167
14100	1315	2098	1942
14101	1315	2097	1985
14102	1315	2097	1939
14103	1316	2097	1932
14104	1316	2097	2126
14105	1316	2097	1917
14106	1316	2096	2099
14107	1317	2097	1901
14108	1316	2097	2237
14109	1316	2098	2029
14110	1316	2097	1905
14111	1316	2097	2027
14112	1315	2097	1969
14113	1315	2098	1990
14114	1315	2098	2131
14115	1315	2098	1895
14116	1316	2097	2153
14117	1316	2097	1963
14118	1317	2097	1960
14119	1316	2097	1807
14120	1316	2098	2054
14121	1317	2097	2084
14122	1317	2098	1940
14123	1317	2098	1889
14124	1317	2099	2074
14125	1317	2100	2071
14126	1316	2100	2257
14127	1317	2100	1910
14128	1318	2100	1952
14129	1318	2100	1962
14130	1317	2099	2213
14131	1317	2099	2041
14132	1317	2098	2115
14133	1318	2097	1986
14134	1318	2097	2138
14135	1318	2097	1982
14136	1316	2097	2174
14137	1317	2097	1879
14138	1317	2096	2045
14139	1318	2095	2049
14140	1318	2097	2158
14141	1317	2097	2118
14142	1318	2098	2132
14143	1318	2098	2044
14144	1318	2098	2284
14145	1318	2099	2081
14146	1318	2099	2265
14147	1317	2100	1891
14148	1317	2098	1924
14149	1317	2098	1982
14150	1316	2097	1809
14151	1316	2097	2083
14152	1316	2096	1912
14153	1316	2095	2030
14154	1316	2096	2095
14155	1316	2097	2018
14156	1316	2097	2033
14157	1316	2096	1829
14158	1316	2096	1954
14159	1317	2097	2051
14160	1316	2097	2072
14161	1317	2098	2031
14162	1317	2097	2077
14163	1317	2096	2068
14164	1317	2096	2029
14165	1316	2097	1984
14166	1317	2098	1859
14167	1316	2096	1899
14168	1316	2096	1969
14169	1315	2097	1985
14170	1315	2097	2109
14171	1316	2097	1966
14172	1316	2098	1961
14173	1316	2098	1876
14174	1316	2098	2074
14175	1317	2099	1855
14176	1317	2100	2144
14177	1317	2100	1996
14178	1317	2100	2038
14179	1318	2099	2069
14180	1318	2099	2055
14181	1318	2098	1949
14182	1319	2098	2001
14183	1318	2098	1828
14184	1318	2098	2071
14185	1318	2098	1939
14186	1318	2098	2162
14187	1318	2098	1912
14188	1318	2099	2023
14189	1318	2099	2010
14190	1317	2099	1937
14191	1317	2099	2048
14192	1316	2098	2117
14193	1316	2097	2063
14194	1316	2097	2190
14195	1316	2098	1996
14196	1315	2098	2002
14197	1315	2098	1914
14198	1315	2098	1991
14199	1315	2098	2134
14200	1316	2099	2018
14201	1316	2100	2072
14202	1316	2100	2084
14203	1316	2100	1952
14204	1317	2099	2046
14205	1316	2099	1923
14206	1317	2099	2076
14207	1317	2099	1931
14208	1316	2099	1960
14209	1315	2100	2124
14210	1315	2100	2011
14211	1315	2100	2239
14212	1315	2100	1997
14213	1315	2099	2047
14214	1314	2099	2126
14215	1315	2099	2089
14216	1315	2099	2081
14217	1316	2097	1914
14218	1316	2097	1945
14219	1317	2097	2002
14220	1317	2098	2029
14221	1318	2098	2074
14222	1318	2099	2030
14223	1318	2099	2061
14224	1318	2100	2134
14225	1318	2101	1935
14226	1317	2101	1982
14227	1317	2101	2060
14228	1317	2101	2099
14229	1317	2100	1984
14230	1317	2100	2102
14231	1317	2101	2074
14232	1317	2101	1925
14233	1317	2101	2030
14234	1318	2101	2041
14235	1318	2101	2074
14236	1317	2102	2192
14237	1317	2102	1975
14238	1317	2102	1962
14239	1318	2100	2045
14240	1317	2099	2126
14241	1318	2098	2069
14242	1318	2098	2011
14243	1319	2098	2079
14244	1319	2097	2044
14245	1319	2097	2076
14246	1319	2097	2036
14247	1319	2096	1971
14248	1319	2096	2001
14249	1319	2097	2049
14250	1318	2097	1940
14251	1317	2099	2126
14252	1317	2099	2007
14253	1317	2100	2157
14254	1317	2100	2095
14255	1317	2101	1981
